Country,Title,Company,Location,Salary_Min,Salary_Max,Salary_Avg,Salary_Is_Predicted,Category,Description,Created_At,Work_Mode,URL
DE,Head of Medical Affairs (m/w/d),Dermapharm AG,"Grünwald, München (Kreis)",,,,0,Stellen aus Gesundheitswesen & Pflege,"Die börsennotierte Dermapharm Gruppe ist ein wachstumsstarker Hersteller von Markenarzneimitteln für ausgewählte Märkte. Das Sortiment von Arzneimitteln, Medizinprodukten und Nahrungsergänzungsmitteln ist auf ausgewählte Therapiegebiete spezialisiert, in denen Dermapharm vor allem in Deutschland eine führende Marktposition besetzt. Die 1991 gegründete Gesellschaft hat ihren Sitz in Grünwald bei München und ihren Hauptproduktionsstandort in Brehna bei Leipzig. Zur Unternehmensgruppe zählen u.a. …",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045300?utm_medium=api&utm_source=25f3af84
DE,Field Sales Manager (m/w/d) - Baden-Württemberg,HY-LINE Technology GmbH,"Wendlingen am Neckar, Esslingen (Kreis)",,,,0,Vertriebsstellen,"Für den Raum Baden-Württemberg und angrenzende Gebiete suchen wir zum nächstmöglichen Zeitpunkt einen/eine Field Sales Manager (m/w/d) –Baden-Württemberg in Vollzeit Die HY-LINE ist seit 35 Jahren erfolgreicher Distributor und Repräsentant namhafter Hersteller von elektronischen Bauteilen und Modulen. Innerhalb der HY-LINE Group ist die HY-LINE Technology der Partner für die Beschaffung von Komponenten und bei der Entwicklung von Komplettsystemen in den Bereichen Human Maschine Interfaces, Embe…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045308?utm_medium=api&utm_source=25f3af84
DE,Servicetechniker (m/w/d),Colt International GmbH,"Ginseldorf, Capelle",,,,0,Technikerstellen,"Stellenbezeichnung: Servicetechniker (m/w/d)Du liebst es, mit Anlagen zu arbeiten? Colt International GmbH ist auf der Suche nach einem Servicetechniker (m/w/d), der sich auf Rauch- und Wärmeabzugsanlagen sowie industrielle Heizungs- und Lüftungsanlagen spezialisiert hat. Die Aufgabe besteht darin, die Wartung, den Service und die Störungsbeseitigung dieser Anlagen durchzuführen und sie unseren Kunden zu übergeben.Ort: Niedersachsen, Hamburg, Schleswig-HolsteinDein Arbeitsalltag beginnt und end…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045301?utm_medium=api&utm_source=25f3af84
DE,Sozialpädagoge (m/w/d) Teilzeit,Kolping-Bildungswerk München und Oberbayern e.V.,"Bad Tölz, Bad Tölz-Wolfratshausen (Kreis)",,,,0,Stellen aus Gesundheitswesen & Pflege,"Der Kolping-Bildungswerk München und Oberbayern e.V. mit seinen Tochtergesellschaften ist mit seinen rund 420 Mitarbeiter*innen einer der großen Bildungsträger. Schwerpunkte unserer Arbeit sind die berufliche Förderung von Jugendlichen und Erwachsenen sowie die berufliche Fort- und Weiterbildung. Unsere Standorte befinden sich in der Stadt sowie im Landkreis München und den angrenzenden Landkreisen Bad Tölz, Freising und Miesbach. Wir sind Träger der Adolf-Kolping-Berufsschule, eines Ausbildung…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045275?utm_medium=api&utm_source=25f3af84
DE,Mitarbeiter Prototypenbau / Musterbau (m/w/d) Vollzeit / Teilzeit,L&S Deutschland GmbH,"Rödinghausen, Herford (Kreis)",,,,0,Unknown,"LICHT IST UNSERE LEIDENSCHAFT L&S entwickelt, produziert und vertreibt LED-Lichtsysteme, intelligente Lichtsteuerungen und Smart Home Lösungen für Möbel. Bei uns dreht sich alles um Licht - wir bieten für Hersteller aus der Küchen-, Bad- und Wohnmöbelindustrie sowie für den Ladenbau und Handel effiziente und moderne Lichtlösungen. Wir sind auf individuelle Projekte spezialisiert und können ab Losgröße 1 bis hin zu hohen Stückzahlen flexibel, schnell und just-in-time liefern. Unser 2002 gegründe…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045258?utm_medium=api&utm_source=25f3af84
DE,Lkw-Techniker,DAF Trucks,"Auhof, Schwäbisch Hall (Kreis)",,,,0,Stellen aus Wartung,"Sind Sie &bdquo;Made for DAF&ldquo;?-Gro&szlig;artig! Denn wir sind gerade auf der Suche nach talentierten Mitarbeitern. Im DAF-H&auml;ndlerbetrieb sorgen Sie daf&uuml;r, dass die besten Lkw so schnell wie m&ouml;glich wieder einsatzbereit sind, wenn sie gewartet werden m&uuml;ssen. Sie arbeiten mit den modernsten Werkstattsystemen an Lkw, die &uuml;ber die neueste Technik verf&uuml;gen. Wenn Sie gerne Verantwortung &uuml;bernehmen, hei&szlig;en wir Sie im DAF-H&auml;ndlerbetrieb in einem gro&s…",2025-05-20T21:13:09Z,Onsite,https://www.adzuna.de/details/5208045246?utm_medium=api&utm_source=25f3af84
DE,Elektriker / Elektroniker Photovoltaik (m/w/d),powernovo GmbH,"Innenstadt, Neumünster",,,,0,Stellen aus Handel & Bau,"Dein JobDu hast Bock auf Power Mit deinem Know-how als Elektriker/in oder Elektroniker/in Photovoltaik (m/w/d) unterstützt du uns im Raum Schleswig-Holstein.Dein Wohnort sollte idealerweise in Hamburg oder Schleswig-Holstein liegen. Die Arbeit beginnt direkt von zu Hause aus, wobei die Baustellen im Raum Schleswig-Holstein angefahren werden.✓ Du führst selbständig AC-seitige Installationen für Photovoltaikanlagen und Batteriespeichern in Schleswig-Holstein durch.✓ Du installierst bei Bedarf Zäh…",2025-05-20T21:13:09Z,Onsite,https://www.adzuna.de/details/5208045252?utm_medium=api&utm_source=25f3af84
DE,Verkäufer (m/w/d) Automobile,Autohaus Tabor GmbH,"Achern, Ortenaukreis",,,,0,Vertriebsstellen,"Verkäufer (m/w/d) Automobile Als Familienunternehmen mit über 300 Mitarbeitern sind wir seit 45 Jahren an den elf Standorten in Achern (3x), Kehl Europabrücke, Kehl-Sundheim, Freiburg, Düsseldorf, München, Berlin, Hamburg und Paris tätig. Wir befinden uns in einer starken Wachstumsphase und haben unseren Umsatz in kürzester Zeit vervielfacht. Aufgrund unseres Erfolges möchten wir diesen Wachstumspfad konsequent weitergehen und suchen daher viele talentierte und motivierte Persönlichkeiten, um g…",2025-05-20T21:13:07Z,Onsite,https://www.adzuna.de/details/5208045241?utm_medium=api&utm_source=25f3af84
DE,Produktmanager:in (m/w/d) Individualkunden,NEW Niederrhein Energie und Wasser GmbH,"Geneicken, Mönchengladbach",,,,0,Beraterstellen," Die NEW kümmert sich - um die Wünsche ihrer Kunden, und auch um dich und deine Karriere. Als kommunaler Dienstleister vereinen wir ein breit gefächertes Leistungsportfolio unter einem Dach: Energieversorgung, Trink- und Abwasser, Freizeitangebote, Badespaß und den ÖPNV. Mehr als 2.200 Mitarbeiter:innen zählt die NEW-Gruppe. Und die Region zählt auf uns - als starke Arbeitgeberin am Niederrhein. Mit einem Job bei der NEW-Gruppe bringst du nicht nur die Lebensqualität in unserer Heimat voran, so…",2025-05-20T21:05:44Z,Onsite,https://www.adzuna.de/details/5208039729?utm_medium=api&utm_source=25f3af84
DE,Verkäufer Frischetheke,REWE,"Creuzburg, Wartburgkreis",,,,0,Stellen aus Einzelhandel,"Ort: 99831 Creuzburg, Bahnhofstr. 88 | Vertragsart: Teilzeit, 25 bis 35 Wochenstunden, unbefristet | Job-ID: 901144Was du bei uns bewegst:Die Frischetheke ist das Herz unserer REWE Mario Karlstedt oHG (99831 Amt Creuzburg, Bahnhofstr. 88). Hier teilst du deine Leidenschaft rund um die Themen Fleisch, Wurst, Käse, Frischfisch und Feinkost und berätst unsere Kund:innen mit deinem Fachwissen:Du überzeugst unsere Kund:innen mit einer ansprechenden Warenpräsentation, kompetenter Beratung und zuvorko…",2025-05-20T21:05:44Z,Onsite,https://www.adzuna.de/details/5208039711?utm_medium=api&utm_source=25f3af84
DE,Compliance Officer (m/w/d) Projektstelle 2 Jahre befristet,HIL Heeresinstandsetzungslogistik GmbH,"Duisdorf, Bonn",,,,0,Verwaltungsstellen,"Auf der Suche nach einer Aufgabe mit Sinn? Dann sind Sie bei uns genau richtig! Als starker Partner der Bundeswehr setzen wir mit rund 2500 Beschäftigten an über 70 Standorten unsere Expertise für die Sicherheit von Soldatinnen und Soldaten ein. Unsere Mission? Mit Mut, Respekt, Verantwortung und Ehrlichkeit stellen wir die Verfügbarkeit der landbasierten Waffensysteme der Bundeswehr sicher und arbeiten so am Erfolg unseres Partners. Werden Sie jetzt Teil der HIL und gestalten Sie gemeinsam mit…",2025-05-20T21:05:43Z,Onsite,https://www.adzuna.de/details/5208039629?utm_medium=api&utm_source=25f3af84
DE,Teamleitung Logistik (m/w/d),Finsterwalder Transport & Logistik GmbH,"Großhesselohe, München (Kreis)",,,,0,Stellen aus Buchhaltung & Finanzwesen,"Teamleitung Logistik Finsterwalder Transport & Logistik GmbH Jobportal Pullach WIR bei Finsterwalder We move Europe. Schnelle Reaktion, kurze Entscheidungswege, hohe Flexibilität und unbedingte Kundenorientierung zeichnen die Arbeitsweise bei Finsterwalder aus. Eine große Flotte an eigenen Lkws, ein europaweit tätiges Stückgutnetzwerk, großzügige Lagerflächen, kompetente Logistikabwicklung, Anbindung ans Schienennetz sowie eine Vielzahl weiterer Logistikservices sind zentrale Erfolgsfaktoren de…",2025-05-20T21:05:43Z,Onsite,https://www.adzuna.de/details/5208039571?utm_medium=api&utm_source=25f3af84
DE,Bezirksverkaufsleiter*in (w/m/d),Bäckerei Heinemann GmbH & Co. KG,"Balkhausen, Kerpen",,,,0,Unknown,Wir suchen engagierte Bezirksverkaufsleiter*in (w/m/d) Sie haben ein goldenes Händchen für den Verkauf? Als mittelständischer Bäckereibetrieb mit 26 Filialen im Raum Erftkreis und Köln bieten wir Ihnen hiermit die ideale Herausforderung! Zur Verstärkung unseres Verkaufsleiter-Teams für unsere suchen wir erfahrene und leidenschaftlich engagierte Bezirksverkaufsleiter*innen. Ihre Aufgaben: Verkaufssteuerung von Filialen Personalmanagement Durchsetzung und Überwachung der festgelegten Verkaufsförd…,2025-05-20T21:05:42Z,Onsite,https://www.adzuna.de/details/5208039552?utm_medium=api&utm_source=25f3af84
DE,Mechatroniker (m/w/d) für Montage und Inbetriebnahme,Schlatter Deutschland GmbH & Co. KG,"Centrum, Münster",,,,0,Technikerstellen,"Mechatroniker für Montage und Inbetriebnahme (m/w/d) Die Schlatter Gruppe verbindet Unsere hochmodernen, modularen Schweißanlagen und Webmaschinen verbinden hochpräzise und effizient verschiedene Elemente. Und wir bei der Schlatter Gruppe verbinden viel Wertvolles für unsere Mitarbeitenden: Karrieremöglichkeiten mit einem vielseitigen, spannenden Job. Selbstständigkeit beim Arbeiten mit Spaß in einem dynamischen Team. Flexibles Arbeiten mit flachen Hierarchien. Gemeinsames Vorantreiben mit viel…",2025-05-20T21:05:40Z,Onsite,https://www.adzuna.de/details/5208039393?utm_medium=api&utm_source=25f3af84
DE,Vermessungstechniker / Vermessungsingenieur (m/w/d) für Innen- und Außendienst,Planungs- und Vermessungsgesellschaft ANSPERGER mbH,"Dülmen, Coesfeld (Kreis)",,,,0,Technikerstellen,Willkommen bei der Planungs- und Vermessungsgesellschaft ANSPERGER mbH (PVA). Bereits seit 1989 bieten wir professionelle Dienstleistungen in der Leitungsvermessung und -dokumentation an. Im Laufe der Jahre haben wir unser Leistungsspektrum massiv ausgebaut und haben uns neben den Schwerpunkten Geodatenmanagement und Vermessung auch in der Planung und Beratung aufgestellt. Unser Portfolio reicht von der Einzelpunktbestimmung bis zur komplexen Industrievermessung mit 3D-Laserscannern. Zur Verstä…,2025-05-20T21:05:40Z,Onsite,https://www.adzuna.de/details/5208039368?utm_medium=api&utm_source=25f3af84
DE,SPS-Programmierer:in (m/w/d),WEBER GmbH,"Wenzenbach, Regensburg (Kreis)",,,,0,Unknown,"Seit 1979 steht der Name WEBER für innovative Lösungen in zukunftsweisender Technologie. Wir realisieren mit mehr als 250 hoch qualifizierten Mitarbeitern Kundenwünsche von der Planung und Konstruktion von Produkten, Baugruppen, Sondermaschinen über die Elektronikentwicklung und -prüfung bis hin zur Produktion, Montage und Inbetriebnahme von Anlagen vor Ort. Am Hauptsitz in Aschaffenburg führen wir in unserem akkreditierten Prüfzentrum die verschiedensten Umweltsimulationen durch, wie u.a. Klim…",2025-05-20T21:05:40Z,Onsite,https://www.adzuna.de/details/5208039403?utm_medium=api&utm_source=25f3af84
DE,Technischer Projektleiter Elektrotechnik (m/w/d),BAUER Elektroanlagen,"Friedrichstadt, Düsseldorf",,,,0,Technikerstellen,"Technischer Projektleiter Elektrotechnik (m/w/d) Festanstellung, Vollzeit · Düsseldorf Ein spannender Job. Für spannende Menschen. Wir bei BAUER sehen im Miteinander mehr als nur gute Zusammenarbeit. Wir sind mit dem Herzen dabei. Ehrlich, geradeaus. Wir beziehen Position. Immer mit dem Ziel, für unsere Kunden die besten Lösungen zu finden. Von der Elektrotechnik über nachhaltige Energiewirtschaft, Sicherheits- und Datentechnik bis zur Gebäudeautomation. Wir packen an und vertrauen auf unsere F…",2025-05-20T21:05:40Z,Onsite,https://www.adzuna.de/details/5208039372?utm_medium=api&utm_source=25f3af84
DE,Ergotherapeut (m/w/d),Berufliche Trainingszentrum  Gießen,"Wieseck, Gießen",,,,0,Stellen aus Gesundheitswesen & Pflege,"Ergotherapeut [m/w/d] Das Berufliche Trainingszentrum [BTZ] Gießen ist eine Einrichtung des Bildungswerkes der Hessischen Wirtschaft e. V. und eine ambulante Einrichtung der beruflichen Rehabilitation nach § 51 SGB IX. Orientierung – Qualifizierung – Integration bilden das Spektrum unserer Dienstleistungen und Arbeitsfelder. Als besondere Rehabilitationseinrichtung bereiten wir Menschen, die Aufgrund einer psychischen Erkrankung nicht mehr in ihrem bisherigen Job arbeiten können, auf die Rückke…",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039340?utm_medium=api&utm_source=25f3af84
DE,IT-Administrator (m/w/d),Schlatter Deutschland GmbH & Co. KG,"Centrum, Münster",,,,0,Verwaltungsstellen,"IT-Administrator (m/w/d) mit Perspektive am Standort Münster Die Schlatter Gruppe verbindet Unsere hochmodernen, modularen Schweißanlagen und Webmaschinen verbinden hochpräzise und effizient verschiedene Elemente. Und wir bei der Schlatter Gruppe verbinden viel Wertvolles für unsere Mitarbeitenden: Karrieremöglichkeiten mit einem vielseitigen, spannenden Job. Selbstständigkeit beim Arbeiten mit Spaß in einem dynamischen Team. Flexibles Arbeiten mit flachen Hierarchien. Gemeinsames Vorantreiben …",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039330?utm_medium=api&utm_source=25f3af84
DE,Projektleiter Schweißtechnik ? Large Component Manufacturing (m/w/d),WEHRLE-WERK AG,"Emmendingen, Emmendingen (Kreis)",,,,0,Beraterstellen,"Karriere bei WEHRLE:Internationale Tätigkeit trifft auf lokale Verwurzelung WEHRLE ist ein Pionier und Technologieführer für die Behandlung spezieller Abfälle und komplexer Abwässer. Mit dem kompletten Spektrum von verfahrenstechnischer Dimensionierung, hauseigener Großteilefertigung, kundenspezifischem Anlagenbau bis hin zu praxisbewährten Dienstleistungen unterstützt das 1860 gegründete GreenTech-Unternehmen öffentliche und private Betriebe bei der Erreichung ihrer Umweltziele und Erhöhung de…",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039326?utm_medium=api&utm_source=25f3af84
DE,MSD365 Business Central Dynamics Test Manager (m/w/d),HELUKABEL GmbH,"Hemmingen, Ludwigsburg (Kreis)",,,,0,Beraterstellen,"MSD365 Business Central Dynamics Test Manager (m/w/d) HELU KABEL GmbH • Hemmingen (Württemberg) Bewerben Vollzeit Hemmingen (Württemberg) ab sofort Hauptaufgaben auf einen Blick Driving the continuous improvement and optimization of internal test management, including the development of test concepts, creation of test plans, and execution of tests Coordinating resources and overseeing all testing activities within Dynamics 365 projects Establishing and managing test processes and quality manage…",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039293?utm_medium=api&utm_source=25f3af84
DE,Vertriebsmitarbeiter im Innendienst / Sales Support (m/w/d) - Schwerpunkt Weiterbildung & Kundenberatung,W.S. Werkstoff Service GmbH,"Katernberg, Essen",,,,0,Vertriebsstellen,"Wir suchen: Für unsere zertifizierte Weiterbildungsstätte (ISO 9001, AZAV) suchen wir ab sofort Verstärkung für den Vertriebsinnendienst (m/w/d): Vertriebsmitarbeiter im Innendienst / Sales Support (m/w/d) - Schwerpunkt Weiterbildung & Kundenberatung Die Aufgabe unseres Vertriebsinnendienstes ist die Beratung von Firmenkunden und Privatpersonen zu geeigneten Weiterbildungsangeboten und die Bearbeitung und Begleitung von Anfragen, Angeboten und Aufträgen. Wir bieten: Eine unbefristete Stelle in …",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039307?utm_medium=api&utm_source=25f3af84
DE,Praktikum (m/w/d) – Global Marketing,Sortimo International GmbH,"Zusmarshausen, Augsburg (Kreis)",,,,0,"Stellen aus PR, Werbung & Marketing","KARRIERE BEI SORTIMO: MEINE ZUKUNFT IN BESTER ORDNUNG! Jetzt bewerben › Werde Teil der Sortimo Familie und damit ein Baustein unseres Erfolgs! Wir sind Markt- und Technologieführer für Fahrzeugeinrichtungen, mobile Transportlösungen, Regal- und Koffersysteme. Seit 1973 sind wir mit unseren Produkten „Made in Germany“ am Markt und sorgen bei Handwerk, Handel und Industrie für Ordnung und Effizienz. Unser Firmensitz liegt im bayerischen Zusmarshausen und doch sind wir in über 40 Ländern zu finden…",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039291?utm_medium=api&utm_source=25f3af84
DE,Mitarbeiter Qualitätsmanagement Focus Foodlabs (m/w/d),Focus Foodlabs GmbH,"Trostberg, Traunstein (Kreis)",,,,0,Stellen aus Personal & Personalbeschaffung,"In den verschiedenen Gesellschaften unseres Unternehmensverbundes kreieren und produzieren wir gemeinsam maßgeschneiderte Lösungen für die nationale und internationale Lebensmittel- und Petfood-Industrie. Dabei legen wir höchsten Wert auf Qualität, Kundenzufriedenheit, Lebensmittelsicherheit und Zertifizierungsstandards. Die Focus Foodlabs GmbH ist eine Schwester der Rovita GmbH. Beide Unternehmen pflegen eine sehr gute und erfolgreiche Zusammenarbeit. Für unsere Vertriebsorganisation suchen wi…",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039321?utm_medium=api&utm_source=25f3af84
DE,Fachkraft Lagerlogistik,Baljer & Zembrod GmbH & Co. KG,"Altshausen, Ravensburg (Kreis)",,,,0,Stellen aus Buchhaltung & Finanzwesen,"BALJER & ZEMBROD – seit 70 Jahren stark im Markt Wir sind ein Familienunternehmen  und die Experten für innovative Anlagen in der Holz- und Recycling-Branche sowie im Sondermaschinenbau. mit Kompetenz in der Planung, Konstruktion und Produktion. Wir bieten unseren Kunden eine umfassende Beratung für effektives und zukunftsorientiertes Maschinenmanagement. das dem Trend voraus ist. Im Bereich energieeffiziente sowie emissionsarme Umschlagtechnik mit Elektroantrieb - jetzt auch mit Automatisierun…",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039335?utm_medium=api&utm_source=25f3af84
DE,Verkaufsberater (m/w/d) im Fahrradhandel,Velozeit GmbH,"Steinheim, Hanau",,,,0,Verwaltungsstellen,"Verkaufsberater*in (m/w/d) im FahrradhandelBist du ein Kommunikationstalent, das Kund*innen begeistert und ihnen hilft, ihr Traumbike zu finden?Was wir dir bieten:✓ Teamgeist: Arbeite in einem engagierten, unterstützenden Team, das offen für neue Ideen und Verbesserungsvorschläge ist.✓ Work-Life-Balance: Fünf-Tage-Woche mit geregelten Arbeitszeiten und fester Mittagspause. Sonntag und Montag sind frei – Samstags nur bis 14 Uhr.✓ Sicherheit & Komfort: Unbefristeter Arbeitsvertrag, abwechslungsre…",2025-05-20T21:05:39Z,Onsite,https://www.adzuna.de/details/5208039363?utm_medium=api&utm_source=25f3af84
